State Code,County Code,Parameter Name,Units of Measure,Arithmetic Mean
45,83,Acceptable PM2.5 AQI & Speciation Mass,Micrograms/cubic meter (LC),7.082148
45,83,Acceptable PM2.5 AQI & Speciation Mass,Micrograms/cubic meter (LC),7.050549
45,91,Sulfur dioxide,Parts per billion,0.353846
45,91,Sulfur dioxide,Parts per billion,0.127093
45,91,Sulfur dioxide,Parts per billion,0.128571
45,91,Sulfur dioxide,Parts per billion,0.112327
45,91,Sulfur dioxide,Parts per billion,0.127924
45,91,Ozone,Parts per million,0.039484
45,91,Ozone,Parts per million,0.036516
45,91,Ozone,Parts per million,0.036516
45,91,Ozone,Parts per million,0.036267
46,33,Wind Speed - Scalar,Knots,5.385903
46,33,Wind Speed - Resultant,Knots,4.812222
46,33,Wind Direction - Resultant,Degrees Compass,232.535417
46,33,Std Dev Hz Wind Direction,Degrees Compass,27.934861
46,33,Outdoor Temperature,Degrees Fahrenheit,30.31875
46,33,Relative Humidity ,Percent relative humidity,58.248611
46,33,Solar radiation,Langleys/minute,0.129132
46,33,Rain/melt precipitation,Inches (rainfall),0.00034
47,9,Carbon monoxide,Parts per million,0.144938
47,9,Carbon monoxide,Parts per million,0.138813
47,9,Sulfur dioxide,Parts per billion,0.219298
47,9,Sulfur dioxide,Parts per billion,0.068882
47,9,Sulfur dioxide,Parts per billion,0.073684
47,9,Sulfur dioxide,Parts per billion,0.046629
47,9,Sulfur dioxide,Parts per billion,0.073163
47,9,Reactive oxides of nitrogen (NOy),Parts per billion,1.848413
47,9,Nitric oxide (NO),Parts per billion,0.028968
47,9,Nitrogen dioxide (NO2),Parts per billion,1.91
47,9,Nitrogen dioxide (NO2),Parts per billion,0.88447
47,9,NOy - NO,Parts per billion,1.839206
47,9,Ozone,Parts per million,0.040678
47,9,Ozone,Parts per million,0.038559
47,9,Ozone,Parts per million,0.038559
47,9,Ozone,Parts per million,0.037397
47,9,Wind Speed - Scalar,Knots,5.454222
47,9,Wind Speed - Resultant,Knots,4.885555
47,9,Wind Direction - Resultant,Degrees Compass,206.315422
47,9,Std Dev Hz Wind Direction,Degrees Compass,28.394829
47,9,Outdoor Temperature,Degrees Fahrenheit,40.956825
47,9,Relative Humidity ,Percent relative humidity,76.935933
47,9,Solar radiation,Langleys/minute,0.114791
47,9,Rain/melt precipitation,Inches (rainfall),0.012728
47,9,PM2.5 Raw Data,Micrograms/cubic meter (LC),4.807827
47,9,PM2.5 Raw Data,Micrograms/cubic meter (LC),4.761667
47,9,Wind Speed - Scalar,Knots,3.052778
47,9,Wind Speed - Resultant,Knots,2.266875
47,9,Wind Direction - Resultant,Degrees Compass,178.247917
47,9,Std Dev Hz Wind Direction,Degrees Compass,44.403472
47,9,Outdoor Temperature,Degrees Fahrenheit,43.184028
47,9,Relative Humidity ,Percent relative humidity,77.493056
47,9,Solar radiation,Langleys/minute,0.118028
47,9,Rain/melt precipitation,Inches (rainfall),0.013496
47,65,Ozone,Parts per million,0.040032
47,65,Ozone,Parts per million,0.036967
47,65,Ozone,Parts per million,0.036967
47,65,Ozone,Parts per million,0.035933
47,65,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.349747
47,65,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.310989
47,65,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.310989
47,65,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.310989
47,65,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.310989
47,65,Ozone,Parts per million,0.039484
47,65,Ozone,Parts per million,0.036097
47,65,Ozone,Parts per million,0.036097
47,65,Ozone,Parts per million,0.0355
47,93,Lead (TSP) LC,Micrograms/cubic meter (LC),0.0192
47,93,Lead (TSP) LC,Micrograms/cubic meter (LC),0.0067
47,93,Lead (TSP) LC,Micrograms/cubic meter (LC),0.0067
47,93,Sample Volume,Cubic meter,23.989655
47,93,Sample Volume,Cubic meter,23.87
47,93,Average Ambient Temperature,Degrees Centigrade,9.217241
47,93,Average Ambient Temperature,Degrees Centigrade,8.26
47,93,Average Ambient Pressure,Millimeters (mercury),738.310345
47,93,Average Ambient Pressure,Millimeters (mercury),740.1
47,93,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.924138
47,93,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.924138
47,93,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.924138
47,93,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.924138
47,93,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.58
47,93,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.58
47,93,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.58
47,93,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.58
47,93,Sample Volume,Cubic meter,24.007692
47,93,Average Ambient Temperature,Degrees Centigrade,10.038462
47,93,Average Ambient Pressure,Millimeters (mercury),735.692308
47,93,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),12.158252
47,93,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),11.674157
47,93,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.6
47,93,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.6
47,93,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.6
47,93,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.6
47,93,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.133707
47,93,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.097753
47,93,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.097753
47,93,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.097753
47,93,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.097753
47,93,Sample Volume,Cubic meter,24.055172
47,93,Average Ambient Temperature,Degrees Centigrade,9.627586
47,93,Average Ambient Pressure,Millimeters (mercury),732.517241
47,93,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.065517
47,93,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.065517
47,93,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.065517
47,93,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.065517
47,93,Ozone,Parts per million,0.036742
47,93,Ozone,Parts per million,0.033065
47,93,Ozone,Parts per million,0.033065
47,93,Ozone,Parts per million,0.032733
47,93,Sample Volume,Cubic meter,23.989655
47,93,Average Ambient Temperature,Degrees Centigrade,10.551724
47,93,Average Ambient Pressure,Millimeters (mercury),733.586207
47,93,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.348276
47,93,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.348276
47,93,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.348276
47,93,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.348276
47,155,Wind Speed - Scalar,Knots,11.509306
47,155,Wind Speed - Resultant,Knots,11.023889
47,155,Wind Direction - Resultant,Degrees Compass,209.142361
47,155,Std Dev Hz Wind Direction,Degrees Compass,17.310417
47,155,Outdoor Temperature,Degrees Fahrenheit,37.070833
47,155,Relative Humidity ,Percent relative humidity,76.960417
47,155,Barometric pressure,Millibars,876.126389
47,155,Rain/melt precipitation,Inches (rainfall),0.008955
48,27,Wind Speed - Scalar,Knots,5.052147
48,27,Wind Speed - Resultant,Knots,4.733436
48,27,Wind Direction - Resultant,Degrees Compass,192.785123
48,27,Peak Wind Gust,Knots,10.473926
48,27,Std Dev Hz Wind Direction,Degrees Compass,23.106595
48,27,Outdoor Temperature,Degrees Fahrenheit,52.901882
48,27,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.283401
48,27,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.229032
48,27,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.229032
48,27,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.229032
48,27,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.229032
48,27,Nitric oxide (NO),Parts per billion,0.507789
48,27,Nitrogen dioxide (NO2),Parts per billion,10.977419
48,27,Nitrogen dioxide (NO2),Parts per billion,4.655076
48,27,Oxides of nitrogen (NOx),Parts per billion,5.15758
48,27,Wind Speed - Scalar,Knots,6.551289
48,27,Wind Speed - Resultant,Knots,6.263229
48,27,Wind Direction - Resultant,Degrees Compass,196.52076
48,27,Peak Wind Gust,Knots,12.166893
48,27,Std Dev Hz Wind Direction,Degrees Compass,18.281004
48,27,Outdoor Temperature,Degrees Fahrenheit,53.540431
48,29,Nitric oxide (NO),Parts per billion,2.891781
48,29,Nitrogen dioxide (NO2),Parts per billion,19.33871
48,29,Nitrogen dioxide (NO2),Parts per billion,8.029726
48,29,Oxides of nitrogen (NOx),Parts per billion,10.892877
48,29,Wind Speed - Scalar,Knots,4.502823
48,29,Wind Speed - Resultant,Knots,4.130914
48,29,Wind Direction - Resultant,Degrees Compass,168.472849
48,29,Peak Wind Gust,Knots,9.86828
48,29,Std Dev Hz Wind Direction,Degrees Compass,24.239516
48,29,Outdoor Temperature,Degrees Fahrenheit,57.002688
48,29,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.980681
48,29,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.942857
48,29,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.942857
48,29,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.942857
48,29,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.942857
48,29,Nitric oxide (NO),Parts per billion,0.420417
48,29,Nitrogen dioxide (NO2),Parts per billion,6.236667
48,29,Nitrogen dioxide (NO2),Parts per billion,2.148472
48,29,Oxides of nitrogen (NOx),Parts per billion,2.641528
48,29,Wind Speed - Scalar,Knots,4.716541
48,29,Wind Speed - Resultant,Knots,4.349474
48,29,Wind Direction - Resultant,Degrees Compass,215.800752
48,29,Peak Wind Gust,Knots,10.446617
48,29,Std Dev Hz Wind Direction,Degrees Compass,23.228421
48,29,Outdoor Temperature,Degrees Fahrenheit,54.307796
48,29,Solar radiation,Langleys/minute,0.154368
48,29,Sulfur dioxide,Parts per billion,0.291667
48,29,Sulfur dioxide,Parts per billion,0.084902
48,29,Sulfur dioxide,Parts per billion,0.0875
48,29,Sulfur dioxide,Parts per billion,0.07337
48,29,SO2 max 5-min avg,Parts per billion,0.145826
48,29,Nitric oxide (NO),Parts per billion,0.966116
48,29,Nitrogen dioxide (NO2),Parts per billion,15.648387
48,29,Nitrogen dioxide (NO2),Parts per billion,5.817218
48,29,Oxides of nitrogen (NOx),Parts per billion,6.567769
48,29,Wind Speed - Scalar,Knots,6.655026
48,29,Wind Speed - Resultant,Knots,6.390801
48,29,Wind Direction - Resultant,Degrees Compass,129.280579
48,29,Peak Wind Gust,Knots,12.22619
48,29,Std Dev Hz Wind Direction,Degrees Compass,16.573765
48,29,Outdoor Temperature,Degrees Fahrenheit,58.66442
48,29,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.62585
48,29,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.593548
48,29,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.593548
48,29,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.593548
48,29,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.593548
48,29,Wind Speed - Scalar,Knots,4.728398
48,29,Wind Speed - Resultant,Knots,4.39677
48,29,Wind Direction - Resultant,Degrees Compass,136.761373
48,29,Peak Wind Gust,Knots,9.699865
48,29,Std Dev Hz Wind Direction,Degrees Compass,22.475236
48,29,Outdoor Temperature,Degrees Fahrenheit,58.628533
48,29,Acceptable PM2.5 AQI & Speciation Mass,Micrograms/cubic meter (LC),6.978118
48,29,Acceptable PM2.5 AQI & Speciation Mass,Micrograms/cubic meter (LC),6.962921
48,29,Acceptable PM2.5 AQI & Speciation Mass,Micrograms/cubic meter (LC),10.42671
48,29,Acceptable PM2.5 AQI & Speciation Mass,Micrograms/cubic meter (LC),10.386667
48,29,Carbon monoxide,Parts per million,0.334332
48,29,Carbon monoxide,Parts per million,0.338776
48,29,Nitric oxide (NO),Parts per billion,13.316084
48,29,Nitrogen dioxide (NO2),Parts per billion,21.325806
48,29,Nitrogen dioxide (NO2),Parts per billion,10.034126
48,29,Oxides of nitrogen (NOx),Parts per billion,23.419441
48,29,Wind Speed - Scalar,Knots,5.150403
48,29,Wind Speed - Resultant,Knots,4.768145
48,29,Wind Direction - Resultant,Degrees Compass,161.37043
48,29,Peak Wind Gust,Knots,10.502688
48,29,Std Dev Hz Wind Direction,Degrees Compass,24.006183
48,29,Outdoor Temperature,Degrees Fahrenheit,57.733871
48,29,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.31444
48,29,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.258065
48,29,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.258065
48,29,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.258065
48,29,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.258065
48,29,Sulfur dioxide,Parts per billion,0.7
48,29,Sulfur dioxide,Parts per billion,0.219942
48,29,Sulfur dioxide,Parts per billion,0.224138
48,29,Sulfur dioxide,Parts per billion,0.195536
48,29,SO2 max 5-min avg,Parts per billion,0.329258
48,29,Wind Speed - Scalar,Knots,5.196221
48,29,Wind Speed - Resultant,Knots,4.890418
48,29,Wind Direction - Resultant,Degrees Compass,138.267476
48,29,Peak Wind Gust,Knots,10.182186
48,29,Std Dev Hz Wind Direction,Degrees Compass,21.005803
48,29,Outdoor Temperature,Degrees Fahrenheit,57.986505
48,29,Wind Speed - Scalar,Knots,5.280081
48,29,Wind Speed - Resultant,Knots,4.919515
48,29,Wind Direction - Resultant,Degrees Compass,163.624899
48,29,Peak Wind Gust,Knots,11.168237
48,29,Std Dev Hz Wind Direction,Degrees Compass,21.452086
48,29,Outdoor Temperature,Degrees Fahrenheit,56.444145
48,37,Wind Speed - Scalar,Knots,3.301321
48,37,Wind Speed - Resultant,Knots,2.884486
48,37,Wind Direction - Resultant,Degrees Compass,156.053599
48,37,Peak Wind Gust,Knots,8.548679
48,37,Std Dev Hz Wind Direction,Degrees Compass,30.099022
48,37,Outdoor Temperature,Degrees Fahrenheit,48.772064
48,37,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.96583
48,37,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.915
48,37,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.915
48,37,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.915
48,37,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.915
48,39,Outdoor Temperature,Degrees Fahrenheit,54.825
48,39,Ozone,Parts per million,0.042
48,39,Ozone,Parts per million,0.037
48,39,Std Dev Hz Wind Direction,Degrees Compass,15.255556
48,43,Ozone,Parts per million,0.041085
48,43,Ozone,Parts per million,0.03881
48,43,Ozone,Parts per million,0.03881
48,43,Ozone,Parts per million,0.038069
48,43,Wind Speed - Scalar,Knots,7.063411
48,43,Wind Speed - Scalar,Knots,5.226991
48,43,Wind Speed - Resultant,Knots,6.592852
48,43,Wind Speed - Resultant,Knots,4.708367
48,43,Wind Direction - Resultant,Degrees Compass,229.973107
48,43,Wind Direction - Resultant,Degrees Compass,223.602564
48,43,Peak Wind Gust,Knots,11.147099
48,43,Std Dev Hz Wind Direction,Degrees Compass,20.576487
48,43,Std Dev Hz Wind Direction,Degrees Compass,26.418354
48,43,Outdoor Temperature,Degrees Fahrenheit,53.501053
48,43,Outdoor Temperature,Degrees Fahrenheit,53.431849
48,43,Relative Humidity ,Percent relative humidity,43.559382
48,43,Solar radiation,Langleys/minute,0.23433
48,43,Rain/melt precipitation,Inches (rainfall),0.001065
48,43,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),2.748977
48,43,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),2.7
48,43,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),2.7
48,43,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),2.7
48,43,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),2.7
48,61,Wind Speed - Scalar,Knots,6.388767
48,61,Wind Speed - Resultant,Knots,6.067534
48,61,Wind Direction - Resultant,Degrees Compass,165.217123
48,61,Peak Wind Gust,Knots,12.758904
48,61,Std Dev Hz Wind Direction,Degrees Compass,18.749863
48,61,Outdoor Temperature,Degrees Fahrenheit,66.255376
48,61,Solar radiation,Langleys/minute,0.209435
48,61,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.046897
48,61,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.003448
48,61,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.003448
48,61,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.003448
48,61,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.003448
48,61,Ozone,Parts per million,0.035968
48,61,Ozone,Parts per million,0.032355
48,61,Ozone,Parts per million,0.032355
48,61,Ozone,Parts per million,0.032233
48,61,Wind Speed - Scalar,Knots,7.386559
48,61,Wind Speed - Resultant,Knots,7.101344
48,61,Wind Direction - Resultant,Degrees Compass,168.906989
48,61,Peak Wind Gust,Knots,14.073925
48,61,Std Dev Hz Wind Direction,Degrees Compass,16.17379
48,61,Outdoor Temperature,Degrees Fahrenheit,65.943548
48,61,Wind Speed - Scalar,Knots,6.601348
48,61,Wind Speed - Resultant,Knots,6.33841
48,61,Wind Direction - Resultant,Degrees Compass,148.233154
48,61,Peak Wind Gust,Knots,11.907008
48,61,Std Dev Hz Wind Direction,Degrees Compass,16.042049
48,61,Outdoor Temperature,Degrees Fahrenheit,65.746631
48,61,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.031944
48,61,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.91
48,61,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.91
48,61,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.91
48,61,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.91
48,85,Wind Speed - Scalar,Knots,6.764651
48,85,Wind Speed - Resultant,Knots,6.491935
48,85,Wind Direction - Resultant,Degrees Compass,194.236694
48,85,Peak Wind Gust,Knots,12.77957
48,85,Std Dev Hz Wind Direction,Degrees Compass,16.112903
48,85,Outdoor Temperature,Degrees Fahrenheit,49.575269
48,85,Solar radiation,Langleys/minute,0.131895
48,85,Lead (TSP) LC,Micrograms/cubic meter (LC),0.001
48,85,Lead (TSP) LC,Micrograms/cubic meter (LC),0.0012
48,85,Wind Speed - Scalar,Knots,5.464113
48,85,Wind Speed - Resultant,Knots,5.153226
48,85,Wind Direction - Resultant,Degrees Compass,185.383871
48,85,Peak Wind Gust,Knots,11.72043
48,85,Std Dev Hz Wind Direction,Degrees Compass,20.268145
48,85,Outdoor Temperature,Degrees Fahrenheit,50.153226
48,85,Lead (TSP) LC,Micrograms/cubic meter (LC),0.0008
48,113,Wind Speed - Scalar,Knots,3.970699
48,113,Wind Speed - Resultant,Knots,3.34328
48,113,Wind Direction - Resultant,Degrees Compass,175.902554
48,113,Peak Wind Gust,Knots,9.979839
48,113,Std Dev Hz Wind Direction,Degrees Compass,32.510349
48,113,Outdoor Temperature,Degrees Fahrenheit,52.287634
48,113,Carbon monoxide,Parts per million,0.240527
48,113,Carbon monoxide,Parts per million,0.241689
48,113,Reactive oxides of nitrogen (NOy),Parts per billion,18.445122
48,113,Nitric oxide (NO),Parts per billion,3.989362
48,113,Ozone,Parts per million,0.030148
48,113,Ozone,Parts per million,0.025074
48,113,Ozone,Parts per million,0.025074
48,113,Ozone,Parts per million,0.024
48,113,Wind Speed - Scalar,Knots,4.983065
48,113,Wind Speed - Resultant,Knots,4.5625
48,113,Wind Direction - Resultant,Degrees Compass,195.334946
48,113,Peak Wind Gust,Knots,11.06586
48,113,Std Dev Hz Wind Direction,Degrees Compass,24.243414
48,113,Outdoor Temperature,Degrees Fahrenheit,52.077957
48,113,Dew Point,Degrees Fahrenheit,40.280914
48,113,Relative Humidity ,Percent relative humidity,67.938172
48,113,Visibility,Miles (visibility),24.601478
48,113,Solar radiation,Langleys/minute,0.133589
48,113,Ultraviolet radiation,Langleys/minute,0.004556
48,113,Barometric pressure,Millibars,1004.700269
48,113,Rain/melt precipitation,Inches (rainfall),0
48,113,Nitric oxide (NO),Parts per billion,1.86221
48,113,Nitrogen dioxide (NO2),Parts per billion,20.303226
48,113,Nitrogen dioxide (NO2),Parts per billion,8.645975
48,113,Oxides of nitrogen (NOx),Parts per billion,10.593452
48,113,Wind Speed - Scalar,Knots,5.524866
48,113,Wind Speed - Resultant,Knots,5.15793
48,113,Wind Direction - Resultant,Degrees Compass,187.352554
48,113,Peak Wind Gust,Knots,11.83871
48,113,Std Dev Hz Wind Direction,Degrees Compass,20.914113
48,113,Outdoor Temperature,Degrees Fahrenheit,50.688172
48,113,Solar radiation,Langleys/minute,0.137661
48,113,Nitric oxide (NO),Parts per billion,1.332023
48,113,Nitrogen dioxide (NO2),Parts per billion,18.041379
48,113,Nitrogen dioxide (NO2),Parts per billion,8.112227
48,113,Oxides of nitrogen (NOx),Parts per billion,9.440175
